Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,processdate
2008,26,Male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly,2025-04-11 14:49:58
2009,57,Male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,No,Free Shipping,No,No,27,PayPal,Every 3 Months,2025-06-11 17:29:50
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,No,26,Venmo,Bi-Weekly,2025-02-09 16:41:47
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,2025-04-22 10:04:15
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Express,No,No,4,Bank Transfer,Monthly,2025-06-17 05:49:02
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,No,5,Cash,Fortnightly,2025-01-13 11:25:05
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,No,Standard,No,No,25,Debit Card,Quarterly,2025-01-16 14:50:20
2015,51,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Standard,No,No,47,PayPal,Bi-Weekly,2025-03-23 05:57:53
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,8,Credit Card,Fortnightly,2025-02-14 04:11:57
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20,Debit Card,Fortnightly,2025-06-14 07:29:16
2018,70,Male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,2025-01-31 06:57:55
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,No,20,Bank Transfer,Weekly,2025-02-02 07:59:38
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,No,23,Cash,Fortnightly,2025-06-23 18:59:55
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26,Cash,Quarterly,2025-04-24 06:13:44
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Standard,No,No,48,Venmo,Quarterly,2025-05-12 00:08:43
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4.0,No,Store Pickup,No,No,16,Cash,Bi-Weekly,2025-02-03 07:14:46
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,No,Store Pickup,No,No,28,Cash,Bi-Weekly,2025-01-22 13:19:13
2025,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Express,No,No,39,PayPal,Weekly,2025-02-03 04:55:35
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3.0,No,Express,No,No,43,Debit Card,Fortnightly,2025-04-25 01:18:29
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Express,No,No,45,Bank Transfer,Every 3 Months,2025-04-12 17:06:49
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,No,Standard,No,No,50,Credit Card,Every 3 Months,2025-01-15 03:14:18
2029,29,Male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly,2025-05-11 12:36:38
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly,2025-05-31 06:03:37
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Standard,No,No,38,Credit Card,Monthly,2025-03-23 11:02:40
2032,21,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4.0,No,Standard,No,No,2,Credit Card,Monthly,2025-01-26 11:23:48
2033,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,No,13,Cash,Annually,2025-05-30 01:53:13
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually,2025-04-21 05:57:54
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly,2025-05-22 03:30:18
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,No,43,Bank Transfer,Weekly,2025-03-11 00:59:54
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,No,46,Cash,Weekly,2025-05-10 02:05:04
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly,2025-03-24 07:28:05
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly,2025-06-15 04:53:01
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly,2025-01-27 21:14:57
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly,2025-02-08 22:24:11
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly,2025-05-24 02:49:01
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,No,No,35,Venmo,Monthly,2025-03-23 18:56:00
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,49,PayPal,Weekly,2025-05-18 14:41:45
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3.0,No,Free Shipping,No,No,17,PayPal,Fortnightly,2025-04-11 10:50:25
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,Express,No,No,26,PayPal,Quarterly,2025-06-19 11:09:27
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months,2025-01-25 11:47:53
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually,2025-03-13 06:38:12
2049,45,Male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly,2025-02-17 09:33:56
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,No,15,Venmo,Annually,2025-05-09 11:06:32
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,No,10,Debit Card,Annually,2025-02-11 20:57:35
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly,2025-05-22 03:02:35
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,No,30,Bank Transfer,Annually,2025-01-15 22:53:28
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly,2025-03-01 09:47:15
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually,2025-01-15 10:10:20
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,No,28,Bank Transfer,Weekly,2025-06-03 22:09:08
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly,2025-01-17 02:08:39
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months,2025-01-19 12:14:11
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly,2025-01-11 23:39:45
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly,2025-04-28 05:07:22
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly,2025-04-02 09:40:27
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card,Annually,2025-01-17 13:58:21
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,No,15,Cash,Quarterly,2025-04-30 22:05:36
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly,2025-02-04 11:48:38
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly,2025-01-25 18:37:02
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,2025-01-14 09:41:34
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly,2025-04-14 12:20:44
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly,2025-06-07 01:03:15
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,No,44,Venmo,Monthly,2025-04-07 14:02:22
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly,2025-03-03 00:31:42
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Express,No,No,14,Cash,Monthly,2025-04-14 09:03:39
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly,2025-02-09 12:35:35
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly,2025-04-03 18:09:15
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months,2025-01-04 17:42:51
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Free Shipping,No,No,44,Debit Card,Fortnightly,2025-04-07 11:08:21
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,No,49,Debit Card,Monthly,2025-02-01 17:06:42
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly,2025-01-10 03:16:36
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Free Shipping,No,No,26,Bank Transfer,Annually,2025-01-06 03:25:26
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,No,40,Debit Card,Weekly,2025-05-30 09:28:13
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly,2025-04-27 19:57:58
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly,2025-05-30 04:27:20
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,No,48,Bank Transfer,Bi-Weekly,2025-02-12 18:55:50
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,No,28,Venmo,Every 3 Months,2025-01-08 15:35:35
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly,2025-06-21 00:10:37
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,No,No,43,Bank Transfer,Quarterly,2025-02-25 21:23:10
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly,2025-01-31 20:21:10
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,No,No,36,Cash,Every 3 Months,2025-06-16 11:40:28
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,No,1,Credit Card,Weekly,2025-06-03 11:46:12
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,No,No,49,Debit Card,Annually,2025-05-29 15:24:39
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months,2025-04-14 07:58:27
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly,2025-01-13 14:34:06
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,2025-01-30 21:24:06
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,No,27,Bank Transfer,Weekly,2025-01-16 18:53:57
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,No,4,Debit Card,Annually,2025-05-10 05:47:42
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,No,19,Venmo,Annually,2025-01-12 06:57:18
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly,2025-04-26 12:37:07
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,No,27,Debit Card,Annually,2025-01-27 10:29:10
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly,2025-01-29 03:55:57
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly,2025-05-07 22:26:04
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,No,50,PayPal,Annually,2025-03-08 02:00:15
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,No,36,Cash,Fortnightly,2025-03-31 17:50:07
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly,2025-01-27 01:45:13
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,No,No,23,Cash,Monthly,2025-04-24 05:20:56
2104,30,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,No,21,Venmo,Weekly,2025-01-09 16:07:44
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,No,47,Venmo,Weekly,2025-01-08 10:14:17
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,No,38,Venmo,Bi-Weekly,2025-04-20 09:59:43
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,No,40,Credit Card,Every 3 Months,2025-01-21 16:49:33
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,No,35,PayPal,Quarterly,2025-01-03 23:03:43
2109,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,No,4,Credit Card,Quarterly,2025-03-13 18:15:56
2110,59,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Free Shipping,No,No,28,Venmo,Every 3 Months,2025-04-03 01:19:25
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,No,36,Debit Card,Every 3 Months,2025-01-05 21:39:53
2112,41,Male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,No,15,Bank Transfer,Annually,2025-04-15 15:43:14
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,No,7,Cash,Fortnightly,2025-06-12 11:21:09
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,No,29,PayPal,Every 3 Months,2025-04-14 07:17:31
2115,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card,Annually,2025-04-15 09:30:48
2116,44,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly,2025-06-08 23:43:30
2117,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly,2025-02-11 21:49:23
2118,27,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,No,11,Debit Card,Annually,2025-04-29 02:33:25
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,No,28,Debit Card,Quarterly,2025-01-31 07:43:50
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,No,36,Venmo,Bi-Weekly,2025-03-18 15:23:06
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,No,38,PayPal,Quarterly,2025-04-08 01:59:51
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly,2025-05-14 01:01:03
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,No,42,Debit Card,Weekly,2025-04-25 21:24:39
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly,2025-05-14 22:25:25
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,No,22,Venmo,Quarterly,2025-04-21 02:15:37
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,No,31,PayPal,Quarterly,2025-01-03 04:52:08
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,No,No,28,Credit Card,Monthly,2025-02-04 20:30:01
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,No,40,Debit Card,Weekly,2025-05-29 19:30:11
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,No,21,PayPal,Weekly,2025-02-14 05:15:39
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,No,12,PayPal,Every 3 Months,2025-03-22 05:27:29
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,No,33,Credit Card,Annually,2025-01-07 22:35:55
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly,2025-06-21 05:28:15
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,15,Debit Card,Weekly,2025-01-12 22:50:31
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,No,13,Bank Transfer,Annually,2025-01-08 22:40:10
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,No,35,Credit Card,Fortnightly,2025-04-24 17:35:52
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,No,1,Debit Card,Every 3 Months,2025-05-15 23:16:08
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,No,25,Bank Transfer,Fortnightly,2025-06-24 19:02:02
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,2025-05-24 22:59:14
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,No,36,Venmo,Quarterly,2025-03-14 12:37:31
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Free Shipping,No,No,33,Cash,Weekly,2025-03-10 06:34:51
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,No,No,36,Cash,Fortnightly,2025-06-26 03:42:33
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,No,32,PayPal,Annually,2025-03-07 01:30:24
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,No,21,Venmo,Quarterly,2025-02-20 16:23:27
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,No,48,Venmo,Bi-Weekly,2025-05-18 13:24:06
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,No,25,PayPal,Quarterly,2025-06-17 09:43:08
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,No,No,32,PayPal,Annually,2025-05-31 13:15:27
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Standard,No,No,45,PayPal,Every 3 Months,2025-04-07 02:38:39
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,No,4,Cash,Fortnightly,2025-04-26 13:40:18
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,2025-03-27 22:04:00
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Standard,No,No,1,Bank Transfer,Weekly,2025-03-08 06:40:25
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,No,12,Cash,Weekly,2025-01-17 06:36:25
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,No,18,Venmo,Monthly,2025-05-16 23:24:21
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,2025-05-07 21:58:44
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,No,31,PayPal,Annually,2025-06-15 18:14:03
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,No,No,33,Cash,Every 3 Months,2025-06-03 04:45:37
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,No,No,46,PayPal,Monthly,2025-04-27 20:18:15
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,No,41,Debit Card,Bi-Weekly,2025-02-23 08:37:10
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Next Day Air,No,No,41,Venmo,Fortnightly,2025-06-17 17:24:15
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,No,9,Bank Transfer,Fortnightly,2025-04-29 17:47:52
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,Free Shipping,No,No,34,Cash,Annually,2025-05-04 10:57:17
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,No,No,21,PayPal,Annually,2025-01-03 17:10:45
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,No,5,Debit Card,Fortnightly,2025-01-07 11:22:12
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,No,32,PayPal,Weekly,2025-06-23 01:37:04
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Express,No,No,44,Bank Transfer,Monthly,2025-03-23 09:35:18
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,No,46,PayPal,Bi-Weekly,2025-05-19 22:19:54
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,No,42,Credit Card,Every 3 Months,2025-05-08 23:01:08
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly,2025-04-25 09:37:25
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,No,No,33,Venmo,Fortnightly,2025-05-08 10:59:02
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly,2025-05-04 13:49:22
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,2025-02-16 04:21:51
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,No,37,Venmo,Every 3 Months,2025-03-26 13:46:14
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly,2025-05-31 14:50:19
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly,2025-01-19 11:17:29
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36,Venmo,Quarterly,2025-03-07 01:10:45
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually,2025-02-07 23:23:59
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly,2025-01-10 10:55:11
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly,2025-06-08 07:45:23
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Express,No,No,9,PayPal,Bi-Weekly,2025-05-12 01:06:58
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,No,No,32,Venmo,Annually,2025-04-06 06:05:34
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14,PayPal,Monthly,2025-05-06 09:09:21
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly,2025-06-15 02:00:15
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,2025-03-18 16:12:01
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly,2025-05-29 03:11:05
